ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3777127,-3666940,-3708771,-3672020,-4004193,-4309657,-4192280,-940929 
-3740306,-3651732,-3479149,-3434927,-4013467,-4303851,-4165417,-943752 
-3805741,-3714742,-3615701,-3589214,-4074221,-4368579,-4229672,-1003807 
-3890508,-3776179,-3936509,-3928307,-4109394,-4421561,-4303709,-1045174 
-3921860,-3798262,-4011710,-3993828,-4118012,-4435724,-4329734,-1059886 
-3891994,-3788957,-3749024,-3706362,-4126509,-4428433,-4306963,-1068738 
-3801097,-3718882,-3486516,-3442150,-4081257,-4368254,-4225524,-1016886 
-3762071,-3670246,-3586903,-3564734,-4030523,-4324932,-4185147,-960719 
-3869137,-3754220,-3926006,-3919142,-4087759,-4400200,-4281783,-1023773 
-3867249,-3740518,-3987894,-3973357,-4060520,-4379751,-4274591,-1000782 
-3814494,-3705449,-3721625,-3682536,-4042879,-4347982,-4229009,-981179 
-3778794,-3692623,-3487132,-3441677,-4054563,-4343889,-4203062,-987415 
-3826421,-3737435,-3614777,-3588176,-4097321,-4390577,-4249547,-1029421 
-3921542,-3810347,-3940090,-3931154,-4144081,-4454527,-4334093,-1083011 
-3865584,-3739929,-3981527,-3967914,-4059879,-4378347,-4272812,-1000808 
-3844077,-3737794,-3731211,-3690381,-4075167,-4378729,-4258668,-1015486 
-3839849,-3759202,-3507097,-3458609,-4121138,-4407778,-4264275,-1058347 
-3864831,-3781512,-3619924,-3592854,-4141355,-4432076,-4288042,-1078177 
-3841522,-3727774,-3899995,-3896826,-4061881,-4373515,-4254021,-1000036 
-3886833,-3762262,-3994656,-3977828,-4082647,-4400849,-4294170,-1025777 
-3891840,-3789739,-3745065,-3702189,-4127933,-4429552,-4306608,-1073025 
-3828656,-3749881,-3496250,-3449583,-4112081,-4397641,-4253065,-1051442 
-3843830,-3760778,-3611460,-3585366,-4120661,-4410913,-4266977,-1058475 
-3886464,-3777319,-3918707,-3912857,-4111059,-4420219,-4298892,-1053253 
-3814619,-3688477,-3959033,-3948499,-4008472,-4326909,-4221574,-951050 
-3759231,-3648697,-3699694,-3662989,-3986085,-4291581,-4173595,-924757 
-3742737,-3655155,-3473640,-3429272,-4017320,-4307182,-4167157,-950586 
-3788286,-3697429,-3600012,-3574883,-4057422,-4351621,-4211691,-989194 
-3864282,-3748936,-3920474,-3913569,-4082696,-4395179,-4277007,-1019746 
-3885796,-3760102,-3993397,-3977300,-4080138,-4398864,-4293055,-1022536 
-3837040,-3730056,-3726503,-3686179,-4067538,-4371647,-4251517,-1008719 
-3800287,-3716730,-3490277,-3443679,-4078776,-4366907,-4224631,-1014978 
-3863047,-3778289,-3622206,-3593641,-4138227,-4429689,-4286251,-1075111 
-3907029,-3797256,-3925327,-3918259,-4131077,-4441014,-4319470,-1073413 
-3882614,-3759562,-3985174,-3970699,-4079524,-4397104,-4289713,-1024924 
-3840322,-3735515,-3723707,-3683736,-4073239,-4376340,-4254912,-1017187 
-3746037,-3660452,-3462722,-3420440,-4023222,-4311997,-4170340,-959656 
-3718502,-3624483,-3568169,-3547484,-3984558,-4280227,-4141703,-915132 
-3818674,-3699659,-3906682,-3901181,-4033361,-4347802,-4231378,-968593 
-3869785,-3741612,-3991381,-3975578,-4061688,-4381801,-4277081,-1003262 
-3811086,-3700635,-3718712,-3679566,-4038435,-4344220,-4225466,-977850 
-3782069,-3694293,-3484871,-3438667,-4057370,-4347287,-4206286,-991974 
-3807156,-3716516,-3601177,-3576072,-4076999,-4371064,-4230274,-1009904 
-3836116,-3718101,-3903489,-3899099,-4052516,-4366106,-4248589,-988306 
-3844907,-3713752,-3979442,-3964977,-4034721,-4355809,-4252075,-974182 
-3856677,-3748136,-3738052,-3696122,-4086063,-4390822,-4271053,-1026553 
-3801433,-3716273,-3489215,-3443017,-4078712,-4367305,-4225527,-1014107 
-3787042,-3696067,-3589651,-3565872,-4056401,-4350344,-4210095,-988191 
-3852838,-3735860,-3913202,-3906623,-4069985,-4383032,-4265448,-1005899 
-3916817,-3792052,-4005552,-3987544,-4112397,-4430458,-4324232,-1055715 
-3877491,-3772792,-3739804,-3697639,-4110747,-4413290,-4292224,-1053912 
-3781177,-3696996,-3476191,-3431891,-4059562,-4347258,-4205659,-995595 
-3795626,-3706144,-3594592,-3569231,-4066491,-4359586,-4219168,-999842 
-3899403,-3787355,-3926837,-3918261,-4121629,-4432101,-4312524,-1061875 
-3916158,-3793645,-4000805,-3983451,-4114134,-4430783,-4323912,-1059649 
-3870785,-3767178,-3732085,-3690630,-4105703,-4407293,-4285952,-1051031 
-3797787,-3714384,-3480391,-3434359,-4078470,-4365079,-4222809,-1017835 
-3835503,-3750391,-3605074,-3578126,-4111593,-4401995,-4259751,-1049396 
-3859159,-3747194,-3905737,-3900040,-4081876,-4391821,-4272852,-1022615 
-3865966,-3741661,-3981558,-3966450,-4062242,-4379688,-4274481,-1006887 
-3801645,-3694047,-3709991,-3671161,-4032174,-4335912,-4217410,-974381 
-3768159,-3682602,-3475427,-3429340,-4045962,-4334131,-4193755,-982675 
-3788587,-3699301,-3589191,-3563741,-4060334,-4353009,-4213074,-994775 
-3838876,-3723572,-3901725,-3895839,-4058111,-4369886,-4252578,-996222 
-3850662,-3723199,-3978366,-3963263,-4043617,-4362667,-4258788,-985742 
-3859166,-3753402,-3736025,-3692866,-4091096,-4394282,-4274502,-1034502 
-3837747,-3757775,-3498116,-3449357,-4120205,-4406145,-4262857,-1060495 
-3812491,-3726903,-3590116,-3564884,-4087357,-4378464,-4236211,-1024394 
-3817959,-3703054,-3888385,-3884467,-4037121,-4348880,-4230696,-975830 
-3853269,-3726604,-3979357,-3963869,-4046604,-4365443,-4260440,-990093 
-3846713,-3741067,-3729566,-3687739,-4078316,-4381503,-4261027,-1022361 
-3790031,-3707139,-3480991,-3434777,-4069122,-4356317,-4214044,-1007661 
-3794477,-3706564,-3588781,-3563449,-4066651,-4358739,-4217302,-1002559 
-3875183,-3763032,-3914262,-3906518,-4096916,-4407302,-4287476,-1038239 
-3857629,-3732309,-3975999,-3962102,-4052162,-4370304,-4264404,-996972 
-3787955,-3678429,-3706707,-3668664,-4015744,-4320524,-4201822,-957269 
-3734777,-3646421,-3464727,-3420731,-4008671,-4298372,-4158731,-943585 
