ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4235204,-4407234,-4288467,-4087402,-4365679,-4267342,-4257242,-1194961 
-4234562,-4409544,-4290096,-4088760,-4367787,-4268629,-4259427,-1194036 
-4253890,-4431005,-4310422,-4108277,-4388899,-4288229,-4280824,-1154291 
-4276292,-4446571,-4327852,-4125873,-4404761,-4305807,-4296633,-1190460 
-4258453,-4431136,-4312786,-4111406,-4389561,-4291268,-4281189,-1237680 
-4233806,-4405732,-4286606,-4085451,-4364072,-4265622,-4256012,-1181761 
-4255874,-4420026,-4304424,-4103858,-4378784,-4283310,-4270122,-1351956 
-4254703,-4435135,-4314972,-4112909,-4392786,-4292274,-4284512,-1314450 
-4271810,-4445996,-4326547,-4124337,-4403750,-4303980,-4295621,-1285055 
-4244070,-4423577,-4302648,-4100593,-4381316,-4280511,-4273160,-1197559 
-4230057,-4402922,-4283448,-4082007,-4361099,-4262042,-4252819,-1152712 
-4233112,-4407966,-4288493,-4087016,-4366167,-4266826,-4257652,-1166565 
-4262618,-4434694,-4315786,-4113824,-4392742,-4293472,-4284322,-1195814 
-4270435,-4445814,-4326615,-4124389,-4403803,-4303890,-4295219,-1221376 
-4250749,-4425985,-4306362,-4104529,-4384087,-4284232,-4275528,-1171848 
-4236020,-4406341,-4287972,-4086771,-4364766,-4266583,-4256072,-1171588 
-4239059,-4412787,-4294481,-4093232,-4371182,-4272664,-4262269,-1235887 
-4258883,-4434282,-4314515,-4112428,-4392116,-4291912,-4283696,-1206261 
-4273477,-4447624,-4328679,-4126740,-4405589,-4306153,-4297112,-1254350 
-4246748,-4424249,-4303551,-4101629,-4382099,-4281563,-4273921,-1160259 
-4229297,-4403541,-4283908,-4082455,-4361767,-4262592,-4253531,-1135162 
-4239518,-4410759,-4292067,-4090538,-4369068,-4270574,-4260824,-1163941 
-4260375,-4435729,-4316416,-4114395,-4393807,-4294099,-4285517,-1207106 
-4275916,-4447246,-4328502,-4126518,-4405394,-4306191,-4297239,-1218946 
-4254111,-4429004,-4310101,-4108479,-4387365,-4288272,-4278919,-1234354 
-4228041,-4403389,-4283536,-4082085,-4361772,-4262173,-4253532,-1157224 
-4233434,-4408621,-4288865,-4087434,-4366977,-4267356,-4258790,-1152095 
-4256071,-4432414,-4312092,-4110036,-4390472,-4289941,-4282485,-1139250 
-4273882,-4445734,-4326667,-4124751,-4403962,-4304576,-4295877,-1168057 
