ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
2413259,3016958,-2040124,-3505948,-2325866,-1436461,-2381165,2168 
2409051,3040049,-2049566,-3522530,-2334385,-1452082,-2391636,804 
2406584,3022505,-2049021,-3521026,-2338577,-1453837,-2391319,-3186 
2409394,2988804,-2038819,-3502609,-2331904,-1438204,-2379892,-4051 
2413644,2984911,-2033776,-3494564,-2325331,-1429106,-2374571,-916 
2413248,3016443,-2040249,-3506218,-2326200,-1436777,-2381345,1937 
2409025,3039703,-2049596,-3522648,-2334559,-1452279,-2391657,586 
2406382,3022001,-2049285,-3521280,-2338955,-1454179,-2391587,-3561 
2409261,2988444,-2039401,-3503336,-2332429,-1438738,-2380854,-4432 
2413606,2984776,-2033818,-3494597,-2325397,-1429156,-2374717,-1058 
2413022,3016403,-2040069,-3505849,-2326090,-1436635,-2380832,1844 
2408472,3039301,-2050037,-3523043,-2334973,-1452694,-2392114,110 
2406032,3021813,-2049567,-3521554,-2339179,-1454541,-2391951,-3853 
2408964,2988211,-2039664,-3503587,-2332672,-1439174,-2381144,-4665 
2413541,2984604,-2033892,-3494641,-2325481,-1429314,-2374812,-1098 
2413531,3016620,-2039914,-3505854,-2325860,-1436491,-2381142,2211 
2409108,3039814,-2049396,-3522446,-2334386,-1452176,-2391592,745 
2406324,3022296,-2048774,-3520674,-2338590,-1453973,-2390872,-3319 
2409205,2988525,-2039230,-3503217,-2332329,-1438926,-2380694,-4297 
2413168,2984211,-2034021,-3494841,-2325764,-1429714,-2374964,-1339 
2412902,3015851,-2040331,-3506180,-2326403,-1437098,-2381459,1706 
2408794,3039418,-2049631,-3522567,-2334657,-1452544,-2391782,503 
2406345,3022272,-2049127,-3521136,-2338878,-1454367,-2391590,-3431 
2409283,2988690,-2039204,-3503266,-2332418,-1439084,-2380749,-4237 
2413184,2984230,-2033614,-3494314,-2325596,-1429537,-2374311,-1217 
2413066,3015798,-2039988,-3505772,-2326169,-1436886,-2381223,1866 
2409081,3039679,-2049197,-3522147,-2334306,-1452217,-2391417,806 
2406583,3022559,-2048822,-3520879,-2338658,-1454240,-2391306,-3180 
2409452,2988827,-2038935,-3503029,-2332339,-1439009,-2380552,-4094 
2413726,2984452,-2033401,-3494240,-2325454,-1429402,-2374428,-860 
2413462,3015741,-2039646,-3505520,-2326156,-1436782,-2380871,2153 
2409268,3039565,-2049085,-3522116,-2334468,-1452309,-2391318,879 
2406738,3022899,-2048359,-3520398,-2338547,-1454084,-2390554,-2950 
2409285,2988654,-2038997,-3503094,-2332599,-1439293,-2380571,-4224 
2413368,2983874,-2033565,-3494372,-2325831,-1429733,-2374647,-1214 
2412756,3014970,-2040133,-3506119,-2326877,-1437464,-2381506,1468 
2408555,3038901,-2049487,-3522647,-2335086,-1452919,-2391818,253 
2406236,3022435,-2049010,-3521256,-2339144,-1454768,-2391560,-3482 
2409396,2988866,-2038877,-3503082,-2332494,-1439200,-2380549,-4151 
2413425,2984099,-2033107,-3493807,-2325556,-1429387,-2373866,-1047 
2413366,3015601,-2039510,-3505221,-2326104,-1436666,-2380706,2062 
2409131,3039576,-2049055,-3521952,-2334439,-1452271,-2391238,770 
2406562,3022989,-2048789,-3520862,-2338803,-1454462,-2391240,-3180 
2409256,2988923,-2039029,-3503041,-2332574,-1439302,-2380647,-4236 
2413383,2983903,-2033420,-3494041,-2325679,-1429524,-2374496,-1117 
2413338,3015426,-2039366,-3505035,-2326001,-1436531,-2380728,2135 
2408938,3039605,-2048652,-3521305,-2334166,-1451942,-2390614,844 
2406236,3022976,-2048880,-3520802,-2338847,-1454565,-2391372,-3343 
2409148,2989135,-2039006,-3502896,-2332438,-1439257,-2380622,-4186 
2413329,2984049,-2033379,-3493839,-2325551,-1429416,-2374386,-1092 
2413135,3015386,-2039560,-3505017,-2326026,-1436586,-2380734,1994 
2408942,3039656,-2049088,-3521692,-2334207,-1452040,-2391217,817 
2406264,3023294,-2048952,-3520709,-2338607,-1454339,-2391308,-3158 
2408983,2989336,-2038821,-3502362,-2332184,-1438896,-2379971,-4101 
2413259,2984130,-2033442,-3493676,-2325426,-1429238,-2374252,-1082 
2413214,3015474,-2039390,-3504573,-2325688,-1436069,-2380479,2133 
2408974,3039811,-2048961,-3521268,-2333898,-1451574,-2390956,895 
2406453,3023636,-2048841,-3520331,-2338236,-1453769,-2391010,-3002 
2409068,2989453,-2039172,-3502673,-2332127,-1438837,-2380469,-4167 
2413306,2984376,-2033411,-3493490,-2325122,-1428974,-2374191,-1007 
2413068,3015690,-2039219,-3504111,-2325406,-1435794,-2379927,2158 
