ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4721776,-4502051,-3950517,-4032997,-4399901,-4718906,-4783081,-1246974 
-4736406,-4503686,-3961367,-4039696,-4399739,-4731282,-4799195,-1242699 
-4749402,-4499679,-3961159,-4036575,-4395279,-4751917,-4800714,-1262957 
-4733034,-4496582,-3953236,-4031809,-4392908,-4734921,-4788768,-1242521 
-4746320,-4501470,-3961607,-4037808,-4397233,-4750627,-4799862,-1258825 
-4758378,-4507096,-3970716,-4044928,-4402114,-4763210,-4810577,-1275607 
-4778627,-4508271,-3979444,-4048977,-4402089,-4788684,-4822199,-1311155 
-4765711,-4502221,-3968999,-4041131,-4396746,-4778049,-4807629,-1312645 
-4745784,-4498371,-3958094,-4034339,-4393994,-4756774,-4792759,-1298724 
-4718504,-4498890,-3946964,-4029781,-4396518,-4722547,-4775944,-1265712 
-4714595,-4502881,-3950867,-4034236,-4400614,-4710381,-4781140,-1240454 
-4748404,-4505334,-3967002,-4042515,-4400766,-4747666,-4806447,-1267554 
-4731236,-4498243,-3953008,-4032519,-4394869,-4731374,-4787424,-1248565 
-4737515,-4497557,-3956953,-4034242,-4393386,-4739025,-4793916,-1246769 
-4759728,-4503303,-3968405,-4041774,-4398120,-4766556,-4809012,-1279083 
-4742726,-4505421,-3961913,-4040089,-4401602,-4746199,-4796469,-1266816 
-4739070,-4503729,-3959822,-4038335,-4400099,-4740846,-4794231,-1260575 
-4727667,-4497856,-3952178,-4032224,-4394611,-4727619,-4785257,-1238987 
-4734921,-4496923,-3954951,-4032933,-4393121,-4736760,-4790802,-1240307 
-4741515,-4501423,-3960428,-4037576,-4397321,-4743981,-4797017,-1246042 
-4749641,-4505866,-3965630,-4041941,-4401655,-4752895,-4802466,-1259366 
-4752155,-4505106,-3967015,-4042328,-4400518,-4755480,-4804197,-1262824 
-4758092,-4501135,-3967214,-4040493,-4395881,-4764672,-4806446,-1272292 
-4760792,-4499506,-3965384,-4038565,-4394334,-4772164,-4804624,-1289048 
-4748136,-4502496,-3962973,-4039443,-4398172,-4756379,-4798558,-1280749 
-4754041,-4506586,-3967271,-4043019,-4402257,-4761796,-4803738,-1294606 
-4674380,-4495718,-3925174,-4018701,-4397041,-4666338,-4742919,-1195973 
-4661422,-4490749,-3923731,-4016929,-4391727,-4641380,-4746001,-1124871 
-4694072,-4491857,-3937014,-4022973,-4391036,-4678213,-4770366,-1127064 
-4731994,-4500400,-3959237,-4037696,-4396877,-4721383,-4800954,-1148245 
-4811559,-4512500,-3996930,-4059599,-4404384,-4820171,-4852641,-1257929 
-4777741,-4506814,-3973875,-4045698,-4401687,-4790215,-4814466,-1259942 
-4746332,-4499597,-3958844,-4035999,-4395792,-4754908,-4793033,-1232179 
-4752994,-4499198,-3962832,-4037636,-4394619,-4762683,-4800819,-1241244 
-4756745,-4503479,-3966519,-4041174,-4398925,-4766632,-4804464,-1254576 
-4767698,-4508828,-3975219,-4047631,-4403509,-4778051,-4814567,-1275666 
-4768803,-4507532,-3974301,-4046333,-4402086,-4780157,-4813180,-1288514 
-4746690,-4500162,-3959261,-4035804,-4396093,-4756677,-4793492,-1272687 
-4727837,-4497177,-3951367,-4031157,-4393865,-4733046,-4783408,-1244516 
-4760732,-4504736,-3970843,-4043310,-4399266,-4769067,-4811231,-1280040 
-4715082,-4502397,-3946206,-4030624,-4400851,-4715672,-4773059,-1236196 
-4705881,-4500863,-3946270,-4030904,-4399061,-4697230,-4775172,-1195246 
